NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
3550,E2710001981201,能條公園,大阪府大阪市東淀川区大道南3-2,,,,1,1,,,,,34.74202029,135.5467434,
3551,E2710001983201,市営日之出住宅１１号館,大阪府大阪市東淀川区淡路1-1-11,1,,,,,,,,,34.73551859,135.507048,
3552,E2710001984201,淡路２公園,大阪府大阪市東淀川区淡路2-1,,,,1,1,,,,,34.73596384,135.5118119,
3553,E2710001985201,チャーム新大阪淡路,大阪府大阪市東淀川区淡路2-3-6,1,,,,,,,,,34.73518,135.51253,
3554,E2710001986201,淡路３公園,大阪府大阪市東淀川区淡路3-13,,,,1,1,,,,,34.73788533,135.5133048,
3555,E2710001987201,大阪市北部こども相談センター,大阪府大阪市東淀川区淡路3-13-36,1,,,,,,,,,34.738301,135.513978,
3556,E2710001989201,淡路４公園,大阪府大阪市東淀川区淡路4-14,,,,1,1,,,,,34.74039018,135.5148544,
3557,E2710001991201,淡路公園,大阪府大阪市東淀川区淡路5-14,,,,1,1,,,,,34.7424971,135.5155766,
3558,E2710001992201,市営東淡路第２住宅１号館,大阪府大阪市東淀川区東淡路1-4,1,,,,,,,,,34.734304,135.518728,
3559,E2710001994202,市営東淡路第２住宅３号館,大阪府大阪市東淀川区東淡路2-4,1,,,,,,,,,34.734865,135.517241,
3560,E2710001994201,市営東淡路第２住宅４号館,大阪府大阪市東淀川区東淡路2-4,1,,,,,,,,,34.735564,135.516833,
3561,E2710001995201,市営東淡路第２住宅５号館,大阪府大阪市東淀川区東淡路2-4-5,1,,,,,,,,,34.7356232,135.5165448,
3562,E2710001996201,東淡路南公園,大阪府大阪市東淀川区東淡路2-5,,,,1,1,,,,,34.73578525,135.5174247,
3563,E2710001997201,市営東淡路第２住宅２号館,大阪府大阪市東淀川区東淡路3-3,1,,,,,,,,,34.734972,135.518578,
3564,E2710001998201,東淡路小学校,大阪府大阪市東淀川区東淡路3-3-32,1,,,,,,,,1,34.73605905,135.5186243,
